time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-07-20T21:52:30.520Z,19.3841666666667,-155.239666666667,1.84,2.62,ml,35,72,0.01058,0.11,hv,hv74347486,2024-07-30T18:19:11.341Z,"6 km S of Volcano, Hawaii",earthquake,0.19,0.16,0.172463138180827,14,reviewed,hv,hv
2024-07-20T21:45:52.780Z,19.3903333333333,-155.2495,1.48,3.54,ml,23,95,0.005093,0.11,hv,hv74347471,2024-08-02T02:16:20.040Z,"6 km SSW of Volcano, Hawaii",earthquake,0.21,0.17,0.132591339036364,10,reviewed,hv,hv
2024-07-20T21:45:28.980Z,19.3845,-155.240333333333,1.89,2.49,ml,30,98,0.01041,0.07,hv,hv74347476,2024-08-02T02:11:40.040Z,"6 km S of Volcano, Hawaii",earthquake,0.22,0.16,0.166101605703715,12,reviewed,hv,hv
2024-07-20T21:34:49.500Z,19.195333480835,-155.461837768555,30.3899993896484,2.47,ml,23,112,0.03971,0.25,hv,hv74347431,2024-07-20T21:37:27.430Z,"1 km ESE of Pāhala, Hawaii",earthquake,0.83,1.59000003,0.22,11,automatic,hv,hv
2024-07-20T21:21:22.140Z,19.385,-155.242666666667,1.76,2.6,ml,30,68,0.008175,0.08,hv,hv74347391,2024-07-22T19:06:33.330Z,"6 km S of Volcano, Hawaii",earthquake,0.15,0.13,0.186524329029429,14,reviewed,hv,hv
2024-07-20T21:01:21.674Z,-23.3134,171.0265,10,4.8,mb,12,183,3.372,0.63,us,us6000nhe6,2024-08-01T23:09:31.040Z,"southeast of the Loyalty Islands",earthquake,10.19,1.992,0.196,8,reviewed,us,us
2024-07-20T20:46:41.908Z,38.6215,141.958,47.293,4.6,mb,52,112,2.272,0.63,us,us7000n0iy,2024-07-20T21:58:42.040Z,"48 km ENE of Onagawa Chō, Japan",earthquake,8.23,6.72,0.074,54,reviewed,us,us
2024-07-20T20:25:50.191Z,27.8104,142.8979,17.607,4.4,mb,31,136,0.953,0.81,us,us6000nhe9,2024-08-02T01:17:43.040Z,"Bonin Islands, Japan region",earthquake,9.39,4.998,0.134,16,reviewed,us,us
2024-07-20T20:12:28.628Z,30.2989,50.2317,10,4.2,mb,25,175,6.397,0.44,us,us6000nhe8,2024-08-02T00:57:35.040Z,"32 km S of Behbahān, Iran",earthquake,12.97,1.959,0.167,10,reviewed,us,us
2024-07-20T18:10:10.604Z,43.4436,84.7852,42.353,4.9,mb,196,42,3.787,0.57,us,us7000n0i8,2024-07-20T19:10:59.040Z,"98 km S of Dushanzi, China",earthquake,8.34,6.583,0.038,212,reviewed,us,us
2024-07-20T18:02:44.541Z,52.9205,160.0669,42.478,4.1,mb,47,146,0.863,0.65,us,us7000n0iw,2024-07-23T15:18:38.040Z,"97 km E of Petropavlovsk-Kamchatsky, Russia",earthquake,10.35,10.07,0.082,44,reviewed,us,us
2024-07-20T17:41:57.361Z,-12.2338,166.6405,129.818,5,mb,105,70,7.137,0.66,us,us7000n0i2,2024-07-20T18:01:06.040Z,"190 km SSE of Lata, Solomon Islands",earthquake,9.29,7.009,0.053,118,reviewed,us,us
2024-07-20T16:45:10.625Z,67.229,-164.4528,0,2.7,ml,,,,0.69,ak,ak0249accph2,2024-07-20T19:28:08.040Z,"55 km S of Kivalina, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-07-20T15:38:06.809Z,34.9116,23.3821,8.102,4.5,mb,146,58,1.292,0.84,us,us7000n0hk,2024-07-26T07:26:13.289Z,"44 km SW of Palaióchora, Greece",earthquake,7.43,4.765,0.05,124,reviewed,us,us
2024-07-20T14:49:37.210Z,39.1343333333333,-120.033,6.18,2.47,md,24,60,0.1029,0.1,nc,nc75037282,2024-07-23T04:39:24.464Z,"8 km SSE of Dollar Point, CA",earthquake,0.2,0.78,0.167,28,reviewed,nc,nc
2024-07-20T14:21:58.102Z,-16.7249,-177.0946,10,4.8,mb,25,85,5.049,0.44,us,us7000n0hb,2024-07-20T14:46:53.040Z,"288 km SSE of Alo, Wallis and Futuna",earthquake,12.15,1.903,0.084,50,reviewed,us,us
2024-07-20T14:19:55.500Z,39.1323333333333,-120.033666666667,6.19,2.72,md,24,60,0.104,0.1,nc,nc75037262,2024-07-21T04:09:25.705Z,"8 km SSE of Dollar Point, CA",earthquake,0.22,0.78,0.143,44,reviewed,nc,nc
2024-07-20T14:18:56.831Z,40.9149,84.2541,10,4.5,mb,36,121,4.288,0.74,us,us7000n0h9,2024-07-20T14:32:52.040Z,"142 km SE of Kuqa, China",earthquake,8.97,1.902,0.095,33,reviewed,us,us
2024-07-20T12:52:44.711Z,22.5735,142.0232,262.374,4.7,mb,74,98,4.505,0.61,us,us7000n0gz,2024-08-07T08:08:00.040Z,"Volcano Islands, Japan region",earthquake,9.69,8.013,0.027,421,reviewed,us,us
2024-07-20T12:05:04.828Z,0.1,96.4867,10,5.1,mww,111,34,1.617,0.73,us,us7000n0gn,2024-08-07T09:36:03.139Z,"155 km WSW of Teluk Dalam, Indonesia",earthquake,7.92,1.736,0.086,13,reviewed,us,us
2024-07-20T12:04:59.684Z,33.4514,76.6377,39.731,4,mb,24,217,2.82,0.5,us,us7000n0gq,2024-08-07T08:12:49.040Z,"23 km W of Padam, India",earthquake,6.3,10.428,0.164,10,reviewed,us,us
2024-07-20T11:15:50.520Z,36.7002,141.5659,24.817,4.9,mb,70,118,2.705,0.7,us,us7000n0gi,2024-07-21T08:07:22.054Z,"72 km ESE of Iwaki, Japan",earthquake,6.86,3.968,0.03,339,reviewed,us,us
2024-07-20T10:12:15.148Z,27.8239,140.746,26.22,4.6,mb,58,66,1.47,0.96,us,us7000n0g8,2024-08-04T12:30:29.040Z,"Bonin Islands, Japan region",earthquake,5.06,4.692,0.047,138,reviewed,us,us
2024-07-20T09:55:00.422Z,0.964,124.0202,261.64,4.3,mb,38,82,3.241,0.9,us,us7000n0g7,2024-08-02T13:11:10.040Z,"73 km NW of Modisi, Indonesia",earthquake,7.27,8.164,0.103,27,reviewed,us,us
2024-07-20T08:02:36.514Z,-7.8989,122.722,247.907,4.2,mb,24,56,0.875,0.5,us,us6000nhdw,2024-08-03T09:11:18.040Z,"97 km NE of Maumere, Indonesia",earthquake,10.9,7.458,0.152,12,reviewed,us,us
2024-07-20T07:53:13.427Z,-24.0584,-66.7967,200.176,4.6,mb,36,51,1.68,0.64,us,us7000n0fx,2024-08-03T09:08:08.040Z,"51 km WNW of San Antonio de los Cobres, Argentina",earthquake,10.01,3.176,0.097,32,reviewed,us,us
2024-07-20T07:34:57.530Z,44.6893333333333,-111.136166666667,7.84,2.65,ml,23,93,0.07489,0.14,uu,uu80076136,2024-08-03T09:06:17.040Z,"3 km NW of West Yellowstone, Montana",earthquake,0.31,0.48,0.270452708970988,7,reviewed,uu,uu
2024-07-20T07:02:35.524Z,-23.2194,-67.8016,133.317,4.6,mb,51,43,0.438,0.6,us,us7000n0fu,2024-08-03T09:05:05.040Z,"53 km SE of San Pedro de Atacama, Chile",earthquake,9.29,5.193,0.085,41,reviewed,us,us
2024-07-20T06:10:31.620Z,40.3211666666667,-124.355333333333,17.86,2.62,md,31,202,0.03411,0.1,nc,nc75037152,2024-08-03T08:58:46.040Z,"6 km W of Petrolia, CA",earthquake,0.54,0.24,0.145,29,reviewed,nc,nc
2024-07-20T06:00:50.819Z,-25.0022,179.8795,471.745,4.4,mb,34,119,5.919,0.98,us,us7000n0fp,2024-08-03T08:54:47.040Z,"south of the Fiji Islands",earthquake,14.76,9.428,0.098,30,reviewed,us,us
2024-07-20T05:17:54.154Z,47.0128,145.7361,382.216,4,mb,54,133,2.038,0.52,us,us7000n0fg,2024-08-03T08:53:13.040Z,"225 km E of Dolinsk, Russia",earthquake,11.78,8.617,0.093,31,reviewed,us,us
2024-07-20T04:11:22.326Z,61.543,-146.4752,31.1,2.6,ml,,,,0.37,ak,ak0249a508rs,2024-07-20T04:25:42.040Z,"46 km N of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-07-20T02:07:35.135Z,40.3275,77.0813,46.339,4.3,mb,33,175,1.799,0.7,us,us7000n0eu,2024-07-20T02:51:53.040Z,"133 km NE of Kashgar, China",earthquake,7.91,8.608,0.154,12,reviewed,us,us
2024-07-20T01:56:57.982Z,40.8468,84.3503,10,4.1,mb,22,88,4.387,0.56,us,us7000n0er,2024-07-20T02:36:44.040Z,"153 km SE of Kuqa, China",earthquake,10.34,1.967,0.166,10,reviewed,us,us
2024-07-20T01:49:15.676Z,-3.9468,142.6256,147.133,4.5,mb,20,175,2.389,0.99,us,us6000nhdq,2024-08-02T00:36:24.040Z,"36 km NW of Ambunti, Papua New Guinea",earthquake,14.63,8.25,0.171,12,reviewed,us,us
2024-07-20T01:15:20.015Z,-17.4562,167.735,10,4.6,mb,28,180,4.485,0.5,us,us6000nhdv,2024-08-01T22:49:22.040Z,"68 km WNW of Port-Vila, Vanuatu",earthquake,13.27,1.881,0.137,17,reviewed,us,us
2024-07-20T01:01:43.921Z,-55.8848,-27.0125,47.978,5.2,mb,44,67,5.674,0.7,us,us7000n0em,2024-07-20T01:19:39.040Z,"South Sandwich Islands region",earthquake,9.7,7.551,0.068,71,reviewed,us,us
2024-07-20T00:34:11.648Z,-21.7822,170.284,69.616,4.9,mb,38,116,2.756,0.75,us,us7000n0ei,2024-07-20T00:50:06.040Z,"250 km E of Tadine, New Caledonia",earthquake,9.71,7.788,0.094,36,reviewed,us,us
2024-07-19T20:32:51.660Z,39.5378333333333,-123.3525,9.77,3.1,ml,53,53,0.06974,0.1,nc,nc75037047,2024-07-20T02:09:22.935Z,"11 km NNE of Brooktrails, CA",earthquake,0.13,0.27,0.176,33,reviewed,nc,nc
2024-07-19T20:24:50.734Z,52.1448,-170.3426,35,3.3,ml,19,215,0.698,0.95,us,us7000n0fr,2024-07-20T17:52:28.040Z,"133 km SW of Nikolski, Alaska",earthquake,5.28,2.018,0.081,20,reviewed,us,us
2024-07-19T19:21:52.400Z,40.3743333333333,-125.990833333333,10,2.95,md,60,278,1.263,0.31,nc,nc75037002,2024-07-20T20:17:13.432Z,"145 km WNW of Petrolia, CA",earthquake,1.32,31.61,0.253,45,reviewed,nc,nc
2024-07-19T18:53:52.906Z,-22.653,-70.6313,18.072,4.2,mwr,49,136,0.98,0.86,us,us7000n0cl,2024-07-19T21:09:32.040Z,"52 km NNW of Mejillones, Chile",earthquake,4.55,4.492,0.055,32,reviewed,us,us
2024-07-19T17:19:34.732Z,53.1883,-174.322,232.431,3.5,ml,22,176,0.806,0.48,us,us7000n0fm,2024-07-20T17:44:47.040Z,"110 km N of Atka, Alaska",earthquake,24.39,31.902,0.077,22,reviewed,us,us
2024-07-19T16:05:28.572Z,-20.1187,-68.0326,183.725,4.6,mb,35,86,1.053,1.15,us,us7000n09y,2024-07-19T16:34:11.040Z,"112 km SE of Colchane, Chile",earthquake,3.89,7.359,0.112,24,reviewed,us,us
2024-07-19T15:55:26.723Z,-13.3842,66.6946,10,4.7,mb,33,69,7.091,0.86,us,us6000nh5g,2024-08-03T19:01:06.040Z,"Mid-Indian Ridge",earthquake,7.42,1.845,0.11,25,reviewed,us,us
2024-07-19T14:58:36.454Z,1.5213,127.7881,12.424,4.4,mb,21,102,0.855,0.76,us,us6000nh5c,2024-08-03T07:23:53.040Z,"33 km SW of Tobelo, Indonesia",earthquake,6.49,3.385,0.149,13,reviewed,us,us
2024-07-19T14:44:50.807Z,-13.2722,66.7637,10,4.3,mb,8,169,44.729,0.22,us,us6000nh5p,2024-08-03T08:09:44.040Z,"Mid-Indian Ridge",earthquake,14.16,1.989,0.2,7,reviewed,us,us
2024-07-19T14:36:14.758Z,1.5891,127.7716,10.404,5.1,mb,108,81,6.331,0.69,us,us7000n09f,2024-08-02T11:47:59.040Z,"30 km WSW of Tobelo, Indonesia",earthquake,9.14,4.406,0.044,165,reviewed,us,us
2024-07-19T14:35:02.860Z,45.862,-111.9545,7.84,2.77,ml,46,40,0.134,0.1,mb,mb90057468,2024-07-19T21:29:13.920Z,"0 km NW of Cardwell, Montana",earthquake,0.18,0.53,0.277108635613475,48,reviewed,mb,mb
2024-07-19T14:31:30.055Z,1.5195,127.7706,10,5,mb,41,102,0.845,0.69,us,us7000n09e,2024-08-02T11:37:02.040Z,"35 km SW of Tobelo, Indonesia",earthquake,7.47,1.906,0.094,37,reviewed,us,us
2024-07-19T13:36:03.499Z,0.7348,126.0494,21.222,5,mb,67,56,1.318,0.87,us,us7000n095,2024-08-02T11:21:27.040Z,"128 km SE of Bitung, Indonesia",earthquake,7.21,5.186,0.045,159,reviewed,us,us
2024-07-19T12:37:11.673Z,44.642,148.2636,76.478,4.4,mb,47,134,4.099,0.51,us,us7000n08y,2024-08-02T11:00:40.040Z,"71 km SSE of Kuril’sk, Russia",earthquake,10.88,8.785,0.065,68,reviewed,us,us
2024-07-19T11:47:29.179Z,17.8902,-96.9884,71.253,4.1,mb,37,37,0.217,0.64,us,us6000nhpy,2024-08-03T08:07:06.040Z,"8 km SSE of Tecomavaca, Mexico",earthquake,2.15,7.15,0.198,7,reviewed,us,us
2024-07-19T11:44:38.649Z,-23.2559,-67.7792,133.713,3.8,ml,32,71,0.476,0.72,us,us7000n08q,2024-08-02T10:48:26.040Z,"57 km SE of San Pedro de Atacama, Chile",earthquake,6.47,5.384,,,reviewed,us,guc
2024-07-19T11:21:20.013Z,32.33,-101.077,8.6182,3.6,ml,34,44,0.2,0.1,tx,tx2024ochc,2024-08-02T10:30:21.040Z,"6 km WSW of Westbrook, Texas",earthquake,0.6471278056632483,1.5228806177498595,0.2,28,reviewed,tx,tx
2024-07-19T10:10:18.624Z,18.5365,145.6294,203.686,4.5,mb,94,79,3.281,0.63,us,us7000n08b,2024-07-19T10:58:55.040Z,"Pagan region, Northern Mariana Islands",earthquake,9.83,7.29,0.048,124,reviewed,us,us
2024-07-19T09:55:40.456Z,-32.0966,-71.8713,32.447,4.4,mb,33,148,0.763,0.74,us,us7000n083,2024-07-19T15:42:57.532Z,"72 km WNW of La Ligua, Chile",earthquake,4.32,2.285,0.179,9,reviewed,us,us
2024-07-19T08:28:24.841Z,35.7573,23.4514,56.558,4.2,mb,27,179,1.263,1.01,us,us6000nh56,2024-08-01T08:37:49.040Z,"34 km NNW of Kíssamos, Greece",earthquake,3.97,10.47,0.146,13,reviewed,us,us
2024-07-19T08:20:39.699Z,-20.4744,-69.1658,102.046,4.2,mb,21,84,0.332,0.4,us,us7000n07s,2024-08-01T13:25:38.040Z,"53 km ESE of La Tirana, Chile",earthquake,5.04,5.183,0.128,17,reviewed,us,us
2024-07-19T08:08:08.131Z,40.9915,141.9272,60.438,4.2,mb,19,172,0.684,0.75,us,us6000nh55,2024-08-01T07:59:10.040Z,"56 km NE of Misawa, Japan",earthquake,4.34,8.747,0.186,8,reviewed,us,us
2024-07-19T07:14:21.132Z,37.0679,141.4486,72.985,4.2,mb,28,123,2.652,0.58,us,us6000nh59,2024-08-01T09:00:44.040Z,"48 km SE of Tomioka, Japan",earthquake,4.88,9.009,0.146,13,reviewed,us,us
2024-07-19T06:49:59.281Z,-3.353,139.1557,57.687,4.5,mb,33,78,1.755,0.85,us,us7000n079,2024-08-01T13:15:56.040Z,"184 km WSW of Abepura, Indonesia",earthquake,9.26,7.046,0.104,27,reviewed,us,us
2024-07-19T06:22:06.169Z,24.2339,97.8487,12.956,4.3,mb,21,120,4.896,0.69,us,us6000nh53,2024-08-01T07:29:13.040Z,"6 km NE of Zhangfeng, China",earthquake,12.85,5.367,0.16,11,reviewed,us,us
2024-07-19T06:19:31.120Z,6.8522,123.7377,10.194,4.9,mb,54,101,1.841,0.98,us,us7000n077,2024-08-01T12:43:31.040Z,"31 km W of Gadung, Philippines",earthquake,6.79,3.413,0.063,80,reviewed,us,us
2024-07-19T06:14:53.259Z,1.3134,126.2062,49.828,4.2,mb,26,86,1.279,0.77,us,us6000nh52,2024-08-01T07:00:38.040Z,"120 km E of Bitung, Indonesia",earthquake,8.87,6.271,0.121,19,reviewed,us,us
2024-07-19T06:10:21.560Z,-36.2715,178.5087,88.97,4.2,mb,16,197,1.298,1.21,us,us6000nh51,2024-08-01T06:19:34.040Z,"148 km N of Hicks Bay, New Zealand",earthquake,11.57,11.166,0.166,10,reviewed,us,us
2024-07-19T05:47:42.268Z,-23.3092,-67.821,147.318,4.4,mb,30,120,0.485,0.91,us,us7000n074,2024-07-19T06:08:32.040Z,"58 km SE of San Pedro de Atacama, Chile",earthquake,9.35,5.782,0.117,21,reviewed,us,us
2024-07-19T05:00:06.780Z,40.1118,-119.7555,14.8,2.6,ml,20,100.01000000000002,0.061,0.1535,nn,nn00881143,2024-08-01T09:19:27.040Z,"22 km NW of Sutcliffe, Nevada",earthquake,,1.2,0.17,8,reviewed,nn,nn
2024-07-19T04:51:33.338Z,-3.97,143.1568,35,4.5,mb,18,156,2.844,0.85,us,us7000n06v,2024-07-19T05:20:39.040Z,"46 km NE of Ambunti, Papua New Guinea",earthquake,13.74,1.953,0.163,12,reviewed,us,us
2024-07-19T04:33:32.179Z,61.3318,-147.5693,20.1,2.9,ml,,,,0.55,ak,ak02498hlmsf,2024-07-19T04:44:00.040Z,"53 km S of Glacier View, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-07-19T04:12:30.486Z,32.151,-101.055,8.9355,2.5,ml,13,70,0.2,0.1,tx,tx2024obsy,2024-07-19T12:13:25.375Z,"22 km S of Westbrook, Texas",earthquake,0.8007194547582646,2.374865874366324,0.2,31,reviewed,tx,tx
2024-07-19T04:03:39.644Z,52.0532,-170.7749,47.561,3.9,mb,40,160,0.905,0.82,us,us7000n07u,2024-07-19T21:30:34.040Z,"163 km SW of Nikolski, Alaska",earthquake,7.11,7.926,0.128,16,reviewed,us,us
2024-07-19T03:54:34.810Z,19.3925,-155.2455,1.5,2.62,ml,34,61,0.008856,0.08,hv,hv74344006,2024-07-19T18:42:29.700Z,"5 km SSW of Volcano, Hawaii",earthquake,0.14,0.14,0.160382063121654,11,reviewed,hv,hv
2024-07-19T03:37:32.150Z,17.9955,-66.83,12.69,3.03,md,22,143,0.03763,0.21,pr,pr71455838,2024-07-19T03:53:01.760Z,"1 km W of Indios, Puerto Rico",earthquake,0.46,0.31,0.0100219547610902,5,reviewed,pr,pr
2024-07-19T03:28:39.022Z,-35.3232,-105.0024,10,4.9,mb,27,122,37.936,0.97,us,us6000nh4z,2024-07-31T23:04:43.040Z,"southern East Pacific Rise",earthquake,13.12,1.829,0.09,39,reviewed,us,us
2024-07-19T03:22:17.208Z,52.1184,-170.879,35,3.6,ml,12,213,1.503,1.1,us,us6000nh54,2024-07-31T22:36:03.040Z,"164 km SW of Nikolski, Alaska",earthquake,5.82,2.022,0.091,16,reviewed,us,us
2024-07-19T03:13:47.434Z,52.0951,-170.9306,41.478,6,mwr,147,36,0.964,0.94,us,us7000n068,2024-07-20T02:45:53.953Z,"168 km SW of Nikolski, Alaska",earthquake,6.86,4.653,0.052,36,reviewed,us,us
2024-07-19T03:11:24.734Z,-23.3841,-67.8196,145.351,4.7,mb,32,150,0.542,1.01,us,us7000n066,2024-07-19T03:33:13.040Z,"65 km SE of San Pedro de Atacama, Chile",earthquake,9.14,5.308,0.059,88,reviewed,us,us
2024-07-19T02:17:39.340Z,-23.265,-67.8693,159.102,4.6,mb,25,68,0.422,0.79,us,us7000n05q,2024-07-19T22:19:13.040Z,"51 km SE of San Pedro de Atacama, Chile",earthquake,9.33,6.296,0.165,11,reviewed,us,us
2024-07-19T02:15:51.863Z,-23.1734,-67.9407,138.235,5,mb,37,73,0.311,0.74,us,us7000n05k,2024-07-19T02:28:54.040Z,"39 km SE of San Pedro de Atacama, Chile",earthquake,7.95,2.616,0.126,20,reviewed,us,us
2024-07-19T01:50:47.675Z,-23.0467,-67.7818,117.434,7.4,mww,105,29,0.378,1.12,us,us7000n05d,2024-07-27T23:40:00.958Z,"45 km ESE of San Pedro de Atacama, Chile",earthquake,7.05,2.719,0.026,144,reviewed,us,us
2024-07-19T01:25:31.559Z,58.2627,-151.355,20.6,2.7,ml,,,,0.42,ak,ak02498frm3z,2024-07-19T01:36:21.040Z,"77 km ENE of Ouzinkie, Alaska",earthquake,,0.8,,,automatic,ak,ak
2024-07-19T01:00:15.600Z,37.3115,-121.4905,7.67,3.35,ml,137,34,0.05104,0.14,nc,nc75036707,2024-07-21T18:21:08.466Z,"25 km NE of Morgan Hill, CA",earthquake,0.11,0.27,0.158,121,reviewed,nc,nc
2024-07-19T00:48:19.570Z,31.57,-115.696,7,3.44,ml,21,63,0.1933,0.18,ci,ci40664127,2024-07-29T20:05:09.346Z,"84 km E of Maneadero, B.C., MX",earthquake,0.19,0.99,0.17,218,reviewed,ci,ci
2024-07-19T00:10:15.410Z,18.3116666666667,-67.4565,83.2,3.11,md,14,153,0.3108,0.09,pr,pr71455808,2024-07-19T00:29:00.130Z,"22 km W of Rincón, Puerto Rico",earthquake,0.92,0.58,0.0898835797863451,8,reviewed,pr,pr
2024-07-18T23:58:32.483Z,57.032,108.708,10,4.1,mb,29,142,3.285,0.82,us,us6000ngxm,2024-07-31T02:34:14.040Z,"91 km SSE of Kirensk, Russia",earthquake,7.63,1.773,0.151,12,reviewed,us,us
2024-07-18T23:38:11.641Z,67.1098,-144.2933,1.3,2.7,ml,,,,0.7,ak,ak024975ejsc,2024-07-19T02:58:25.040Z,"56 km NNW of Chalkyitsik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-07-18T23:21:17.155Z,28.7082,138.8327,500.34,4,mb,70,66,3.373,0.51,us,us7000n04e,2024-07-31T01:47:29.040Z,"Bonin Islands, Japan region",earthquake,11.07,7.398,0.059,76,reviewed,us,us
2024-07-18T22:54:38.629Z,45.8133,143.151,325.127,4.6,mb,105,89,1.177,0.59,us,us7000n04c,2024-07-31T01:18:37.040Z,"95 km SSE of Korsakov, Russia",earthquake,7.42,3.602,0.025,474,reviewed,us,us
2024-07-18T21:53:06.995Z,1.5324,127.7544,10,4.4,mb,27,95,0.849,0.5,us,us6000ngxi,2024-07-31T00:14:25.040Z,"35 km SW of Tobelo, Indonesia",earthquake,5.74,1.218,0.131,17,reviewed,us,us
2024-07-18T21:49:25.957Z,51.6383,-179.0162,82.639,3.6,mb,72,98,0.152,0.61,us,us7000n03w,2024-07-30T23:43:05.040Z,"166 km W of Adak, Alaska",earthquake,5.83,4.14,0.102,24,reviewed,us,us
2024-07-18T21:24:04.178Z,-6.2752,146.751,56.852,4.3,mb,20,120,3.135,0.84,us,us6000ngxh,2024-07-30T23:12:34.040Z,"56 km NNW of Lae, Papua New Guinea",earthquake,13.44,7.534,0.177,9,reviewed,us,us
2024-07-18T20:00:47.525Z,54.7237,162.0059,32.865,4.2,mb,40,156,2.617,0.79,us,us6000ngxg,2024-08-02T13:42:17.040Z,"170 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,10.81,6.714,0.096,30,reviewed,us,us
2024-07-18T19:23:20.830Z,19.1973333333333,-155.475666666667,31.62,2.5,ml,56,88,0.04362,0.11,hv,hv74343231,2024-07-29T16:53:21.040Z,"0 km SSE of Pāhala, Hawaii",earthquake,0.5,0.55,0.223557407498964,35,reviewed,hv,hv
2024-07-18T18:21:23.433Z,63.4512,-148.3772,1,3.3,ml,,,,0.79,ak,ak024972bril,2024-07-19T14:36:17.040Z,"29 km ENE of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-07-18T18:14:42.634Z,36.5289,70.3719,222.42,4.9,mww,123,46,2.386,0.78,us,us7000n02k,2024-08-02T14:04:56.256Z,"46 km E of Farkhār, Afghanistan",earthquake,6.16,5.013,0.08,15,reviewed,us,us
2024-07-18T15:40:51.791Z,40.0101,44.4374,10,3.4,ml,10,80,0.271,0.54,us,us7000n018,2024-07-18T20:07:27.556Z,"1 km SE of Noramarg, Armenia",earthquake,1.76,1.968,0.115,10,reviewed,us,us
2024-07-18T15:17:35.193Z,35.9951,140.0946,77.994,4.4,mb,20,158,1.618,0.6,us,us7000n00u,2024-07-19T02:26:45.304Z,"4 km NW of Ushiku, Japan",earthquake,8.08,11.749,0.179,9,reviewed,us,us
2024-07-18T15:01:22.727Z,-5.231,101.0215,10,5.3,mww,55,77,2.113,0.92,us,us7000n00i,2024-07-19T06:27:53.839Z,"209 km SW of Bengkulu, Indonesia",earthquake,6.08,1.53,0.086,13,reviewed,us,us
2024-07-18T13:45:41.231Z,31.608,-103.971,8.5223,2.7,ml,23,57,0,0.1,tx,tx2024oaqi,2024-07-18T15:36:25.809Z,"36 km NNW of Toyah, Texas",earthquake,0.3520351482005151,0.4574876224103695,0.2,29,reviewed,tx,tx
2024-07-18T13:19:21.133Z,29.2653,130.3943,36.184,4.7,mb,46,105,2.236,0.56,us,us7000n004,2024-07-18T14:35:25.040Z,"107 km S of Yudomari, Japan",earthquake,2.95,7.716,0.073,57,reviewed,us,us
2024-07-18T12:26:15.688Z,52.8906,-158.0404,14.857,4.2,mb,52,173,2.85,0.99,us,us7000mzzt,2024-07-18T13:28:44.040Z,"south of Alaska",earthquake,8.44,5.952,0.113,22,reviewed,us,us
2024-07-18T11:07:36.268Z,33.536,140.1754,105.552,5.6,mww,127,30,0.517,0.89,us,us7000mzzc,2024-07-19T11:14:35.385Z,"163 km S of Tateyama, Japan",earthquake,7.34,5.07,0.043,53,reviewed,us,us
2024-07-18T10:36:07.325Z,31.5177,-114.3529,10,2.5,ml,21,135,0.599,0.72,us,us7000n057,2024-07-25T07:48:11.040Z,"23 km SE of Golfo de Santa Clara, Mexico",earthquake,1.76,1.97,0.085,18,reviewed,us,us
2024-07-18T08:52:44.553Z,5.0943,-82.6026,10,4.4,mb,75,146,3.371,0.91,us,us7000mzyv,2024-08-01T05:51:32.040Z,"south of Panama",earthquake,10.09,1.918,0.066,67,reviewed,us,us
2024-07-18T08:29:26.216Z,8.7511,126.6641,62.387,4.6,mb,47,113,1.986,1.14,us,us6000ngx2,2024-08-01T05:47:10.040Z,"40 km E of Marihatag, Philippines",earthquake,12.7,8.11,0.084,42,reviewed,us,us
2024-07-18T08:05:51.680Z,18.011,-66.9743333333333,14.82,2.99,md,20,118,0.07346,0.24,pr,pr71455788,2024-07-18T09:44:33.426Z,"4 km SW of Liborio Negron Torres, Puerto Rico",earthquake,0.55,0.8,0.0727482614642136,5,reviewed,pr,pr
2024-07-18T07:46:27.897Z,34.0127,137.6339,323.043,4,mb,64,68,1.424,0.84,us,us7000mzyp,2024-08-01T05:40:43.040Z,"74 km S of Arai, Japan",earthquake,8.67,7.557,0.086,36,reviewed,us,us
2024-07-18T05:53:25.878Z,46.9321,144.5876,389.606,4,mb,36,149,1.252,0.43,us,us7000mzye,2024-08-01T05:23:20.040Z,"140 km E of Yuzhno-Sakhalinsk, Russia",earthquake,12.86,8.436,0.113,21,reviewed,us,us
2024-07-18T05:43:32.099Z,56.3497,-148.6164,10,3.2,ml,48,224,2.599,0.81,us,us7000mzyc,2024-08-01T05:15:57.040Z,"263 km ESE of Chiniak, Alaska",earthquake,9.73,2.013,0.056,42,reviewed,us,us
2024-07-18T05:39:55.732Z,8.6935,126.6749,50.368,5.1,mb,97,107,1.944,1.09,us,us7000mzyb,2024-08-01T05:12:25.664Z,"43 km ESE of Marihatag, Philippines",earthquake,4.98,7.201,0.06,90,reviewed,us,us
2024-07-18T05:04:42.970Z,18.0391666666667,-65.385,13.14,3.03,md,10,203,0.3128,0.28,pr,pr71455768,2024-07-18T05:16:43.110Z,"11 km SE of Esperanza, Puerto Rico",earthquake,1.54,0.92,0.0891949121861231,7,reviewed,pr,pr
